epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,1243.86,1.42633,1.61774,1.7134,0.45905,0.46203,0.41544,0.21139,1.87805,2.04282,2.20361,0.000438703,0.000438703,0.000438703
72,1260.91,1.41954,1.58499,1.69709,0.50394,0.46023,0.41799,0.2169,1.86367,2.04382,2.18861,0.000424556,0.000424556,0.000424556
73,1278.04,1.41713,1.60438,1.70286,0.49745,0.43894,0.40766,0.21076,1.85835,2.06034,2.19252,0.000410409,0.000410409,0.000410409
74,1295.23,1.37977,1.55933,1.67971,0.48582,0.46431,0.41304,0.21335,1.88586,2.04682,2.2256,0.000396262,0.000396262,0.000396262
75,1312.34,1.38861,1.54447,1.69615,0.52392,0.46314,0.41905,0.21277,1.88889,2.06021,2.23882,0.000382115,0.000382115,0.000382115
76,1329.24,1.40128,1.58284,1.68349,0.49577,0.45231,0.41642,0.21261,1.89008,2.06318,2.20344,0.000367967,0.000367967,0.000367967
77,1346.33,1.40199,1.57203,1.69195,0.51188,0.43027,0.41326,0.21125,1.88178,2.08739,2.23275,0.00035382,0.00035382,0.00035382
78,1363.46,1.39103,1.57983,1.67767,0.50947,0.44264,0.41338,0.21528,1.87672,2.02372,2.22481,0.000339673,0.000339673,0.000339673
79,1380.57,1.37347,1.54984,1.66292,0.54307,0.45436,0.42799,0.22105,1.87421,2.03088,2.19314,0.000325526,0.000325526,0.000325526
80,1397.76,1.37574,1.56461,1.67943,0.51941,0.46928,0.43269,0.22275,1.83671,1.97741,2.17053,0.000311379,0.000311379,0.000311379
81,1414.88,1.37505,1.54062,1.66156,0.51191,0.45875,0.42075,0.21967,1.85992,2.02674,2.19426,0.000297232,0.000297232,0.000297232
82,1432.01,1.35589,1.51918,1.64631,0.54785,0.43897,0.42607,0.21935,1.88818,1.99495,2.20359,0.000283085,0.000283085,0.000283085
83,1449.14,1.36839,1.53514,1.68096,0.51915,0.45324,0.42005,0.21237,1.89773,1.99274,2.20859,0.000268938,0.000268938,0.000268938
84,1466.32,1.36768,1.54892,1.66732,0.50653,0.46218,0.42845,0.21841,1.90846,2.00374,2.22822,0.000254791,0.000254791,0.000254791
85,1483.35,1.39191,1.58739,1.68661,0.51552,0.45552,0.42311,0.21546,1.87187,2.01094,2.21596,0.000240644,0.000240644,0.000240644
86,1500.39,1.34745,1.50865,1.65043,0.50451,0.46678,0.42056,0.21443,1.86513,1.99203,2.21499,0.000226497,0.000226497,0.000226497
87,1517.63,1.36278,1.50697,1.64986,0.49641,0.45422,0.4256,0.22106,1.8986,1.9946,2.24264,0.000212349,0.000212349,0.000212349
88,1534.55,1.35816,1.47792,1.65936,0.52602,0.44753,0.41884,0.21351,1.90743,2.01269,2.25403,0.000198202,0.000198202,0.000198202
89,1551.58,1.3444,1.48001,1.6485,0.53498,0.42929,0.41441,0.21269,1.89499,2.01789,2.24012,0.000184055,0.000184055,0.000184055
90,1568.65,1.36048,1.53656,1.67574,0.46613,0.45981,0.42374,0.21407,1.88359,2.0141,2.2091,0.000169908,0.000169908,0.000169908
91,1587.89,1.44669,1.65464,1.83197,0.51907,0.42646,0.38873,0.20725,1.89566,2.0456,2.23253,0.000155761,0.000155761,0.000155761
92,1604.75,1.38797,1.56597,1.79223,0.47546,0.4642,0.40636,0.20609,1.86369,2.00952,2.20355,0.000141614,0.000141614,0.000141614
93,1621.49,1.39387,1.51169,1.78628,0.51167,0.45078,0.41262,0.21438,1.84768,1.98074,2.19836,0.000127467,0.000127467,0.000127467
94,1638.16,1.40602,1.5692,1.81368,0.49006,0.47928,0.41826,0.21889,1.85614,1.97196,2.20385,0.00011332,0.00011332,0.00011332
95,1654.94,1.38084,1.52768,1.79098,0.50092,0.46686,0.41336,0.21459,1.87768,1.98851,2.212,9.91726e-05,9.91726e-05,9.91726e-05
96,1671.68,1.37115,1.51561,1.77459,0.51535,0.45187,0.42136,0.21912,1.88017,1.98976,2.21285,8.50255e-05,8.50255e-05,8.50255e-05
97,1688.41,1.38127,1.4958,1.77597,0.52183,0.45047,0.41558,0.2126,1.88484,1.9773,2.23001,7.08784e-05,7.08784e-05,7.08784e-05
98,1705.07,1.34199,1.49105,1.74785,0.49559,0.469,0.41248,0.21628,1.87543,1.98126,2.222,5.67313e-05,5.67313e-05,5.67313e-05
99,1721.6,1.33736,1.47817,1.74122,0.49888,0.46795,0.405,0.21545,1.8775,1.97584,2.22081,4.25842e-05,4.25842e-05,4.25842e-05
100,1738.18,1.32464,1.46147,1.73697,0.51314,0.46617,0.41314,0.21932,1.87066,1.97203,2.22388,2.84371e-05,2.84371e-05,2.84371e-05
