epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,369.059,1.74925,2.07458,2.16099,0.38924,0.37459,0.33682,0.17629,2.00308,2.40585,2.52909,0.000975773,0.000975773,0.000975773
22,385.39,1.7438,2.08248,2.15495,0.41579,0.32735,0.27984,0.1312,2.02007,2.47912,2.5585,0.000973312,0.000973312,0.000973312
23,401.685,1.76253,2.06793,2.17406,0.42754,0.39269,0.31773,0.16608,2.03915,2.57487,2.64038,0.000970736,0.000970736,0.000970736
24,417.983,1.78923,2.10164,2.19362,0.37046,0.37313,0.29971,0.14898,2.04298,2.42685,2.57266,0.000968045,0.000968045,0.000968045
25,434.27,1.78577,2.09484,2.19546,0.43317,0.36617,0.34328,0.17581,1.99036,2.40838,2.52904,0.000965239,0.000965239,0.000965239
26,450.783,1.77837,2.08783,2.18802,0.38872,0.40723,0.3363,0.16902,2.02794,2.37056,2.58549,0.00096232,0.00096232,0.00096232
27,467.062,1.73711,2.04106,2.15741,0.31238,0.4028,0.32012,0.16747,1.96778,2.34825,2.54949,0.000959289,0.000959289,0.000959289
28,483.495,1.7363,2.05916,2.15588,0.42707,0.35188,0.30489,0.14714,2.05335,2.42996,2.60706,0.000956145,0.000956145,0.000956145
29,499.672,1.77938,2.09961,2.14231,0.38354,0.38431,0.32654,0.17738,2.03743,2.33898,2.6155,0.000952889,0.000952889,0.000952889
30,516.058,1.71963,2.02387,2.1333,0.40536,0.37455,0.31067,0.14757,2.08224,2.40269,2.60709,0.000949524,0.000949524,0.000949524
31,532.533,1.72835,2.01289,2.13723,0.37676,0.42511,0.34804,0.16834,2.03421,2.40872,2.594,0.000946048,0.000946048,0.000946048
32,548.919,1.75465,2.04813,2.14129,0.44242,0.39728,0.34718,0.15853,2.07616,2.32734,2.65955,0.000942464,0.000942464,0.000942464
33,565.212,1.74381,2.07426,2.14119,0.43719,0.38113,0.33905,0.17327,1.99565,2.3245,2.52854,0.000938772,0.000938772,0.000938772
34,581.626,1.71733,2.01095,2.12558,0.4197,0.37565,0.33276,0.17267,2.00813,2.42037,2.50976,0.000934973,0.000934973,0.000934973
35,597.902,1.72678,2.02869,2.11238,0.37393,0.40834,0.32373,0.16392,1.98183,2.40484,2.4972,0.000931067,0.000931067,0.000931067
36,614.056,1.71638,2.02225,2.10596,0.34747,0.42272,0.36004,0.18032,2.00906,2.27415,2.54658,0.000927057,0.000927057,0.000927057
37,630.457,1.65413,1.93989,2.06078,0.35992,0.38863,0.30986,0.16191,2.00844,2.34151,2.53776,0.000922942,0.000922942,0.000922942
38,646.937,1.69783,1.98315,2.09891,0.41661,0.37153,0.32166,0.16717,1.99777,2.33885,2.52216,0.000918725,0.000918725,0.000918725
39,663.342,1.6919,1.96354,2.1071,0.38519,0.43479,0.34476,0.16581,1.96573,2.30778,2.52453,0.000914405,0.000914405,0.000914405
40,679.71,1.70541,1.99782,2.10073,0.41439,0.37117,0.30532,0.16175,1.97092,2.36509,2.53275,0.000909984,0.000909984,0.000909984
41,696.051,1.70693,1.97513,2.10301,0.42076,0.38938,0.35988,0.18364,1.96559,2.28247,2.503,0.000905463,0.000905463,0.000905463
42,712.432,1.6762,1.92874,2.08157,0.39572,0.42952,0.34548,0.17984,1.93261,2.28657,2.47758,0.000900844,0.000900844,0.000900844
43,728.553,1.66919,1.91392,2.08168,0.39737,0.41572,0.35759,0.1822,1.9277,2.32285,2.47095,0.000896127,0.000896127,0.000896127
44,744.832,1.68746,1.98487,2.09284,0.38608,0.42928,0.33116,0.17183,1.95653,2.28189,2.4841,0.000891313,0.000891313,0.000891313
45,761.203,1.6854,1.96356,2.06753,0.40738,0.44116,0.35577,0.18671,1.93342,2.27005,2.47413,0.000886404,0.000886404,0.000886404
46,777.517,1.67016,1.91274,2.07025,0.41833,0.39675,0.35291,0.18227,1.96136,2.26942,2.48707,0.000881401,0.000881401,0.000881401
47,793.945,1.63775,1.93444,2.0563,0.41581,0.42474,0.34707,0.18035,1.92259,2.24226,2.48983,0.000876305,0.000876305,0.000876305
48,810.144,1.65857,1.90679,2.0557,0.36625,0.43493,0.36246,0.18588,1.91819,2.23154,2.44288,0.000871117,0.000871117,0.000871117
49,826.524,1.67585,1.95804,2.04884,0.38735,0.43796,0.34815,0.18328,1.90999,2.32149,2.46334,0.000865839,0.000865839,0.000865839
50,842.762,1.65839,1.92554,2.06152,0.41655,0.43399,0.35547,0.18447,1.92109,2.22678,2.48271,0.000860473,0.000860473,0.000860473
51,858.968,1.63526,1.88976,2.04869,0.42296,0.41212,0.3659,0.18966,1.95509,2.20696,2.44948,0.000855018,0.000855018,0.000855018
52,875.274,1.64686,1.93296,2.05153,0.44602,0.44768,0.39423,0.20661,1.93592,2.19324,2.4486,0.000849477,0.000849477,0.000849477
53,891.749,1.65405,1.91838,2.0397,0.41958,0.44135,0.3682,0.19363,1.92505,2.22083,2.44676,0.000843851,0.000843851,0.000843851
54,907.999,1.63187,1.89617,2.02105,0.47395,0.41151,0.39102,0.20229,1.88945,2.18943,2.40695,0.000838141,0.000838141,0.000838141
55,924.312,1.65427,1.90864,2.05427,0.43995,0.41929,0.35206,0.17934,1.94847,2.2706,2.48427,0.000832349,0.000832349,0.000832349
56,940.73,1.66313,1.91048,2.04629,0.36711,0.42012,0.35644,0.18111,1.92781,2.22378,2.46103,0.000826477,0.000826477,0.000826477
57,957.127,1.64732,1.87253,2.02379,0.50432,0.40951,0.37192,0.19191,1.9113,2.21774,2.43663,0.000820525,0.000820525,0.000820525
58,973.68,1.62225,1.87684,2.00922,0.42359,0.45019,0.38458,0.20477,1.9238,2.20604,2.47171,0.000814495,0.000814495,0.000814495
59,990.041,1.62237,1.87094,2.01102,0.45703,0.41227,0.36183,0.19138,1.9243,2.23339,2.40049,0.000808389,0.000808389,0.000808389
60,1006.45,1.596,1.83228,1.99027,0.41921,0.44581,0.36713,0.19706,1.88261,2.19236,2.37687,0.000802208,0.000802208,0.000802208
61,1022.86,1.60494,1.83282,2.00113,0.41713,0.44572,0.36593,0.19273,1.8924,2.1619,2.4065,0.000795954,0.000795954,0.000795954
62,1039.27,1.62726,1.85291,2.01706,0.37749,0.44839,0.35741,0.18183,1.93668,2.27912,2.42453,0.000789628,0.000789628,0.000789628
63,1055.61,1.5733,1.82693,1.98805,0.45498,0.45369,0.3923,0.19163,1.93615,2.16552,2.50306,0.000783231,0.000783231,0.000783231
64,1072.1,1.62204,1.85836,2.00646,0.44053,0.42629,0.36472,0.18296,1.96278,2.22074,2.5252,0.000776766,0.000776766,0.000776766
65,1088.55,1.60621,1.87034,2.01539,0.44239,0.4414,0.37199,0.18781,1.90386,2.21289,2.41031,0.000770234,0.000770234,0.000770234
66,1104.96,1.61661,1.85389,1.99771,0.43241,0.4051,0.35349,0.18614,1.91153,2.23284,2.4399,0.000763637,0.000763637,0.000763637
67,1121.44,1.60149,1.83568,2.00242,0.43964,0.44963,0.38021,0.19237,1.89452,2.14732,2.37111,0.000756976,0.000756976,0.000756976
68,1137.81,1.60997,1.8549,1.99128,0.44823,0.43052,0.39274,0.19935,1.9038,2.18132,2.4404,0.000750252,0.000750252,0.000750252
69,1154.31,1.60622,1.84914,2.00748,0.45314,0.44016,0.39402,0.19812,1.93006,2.20377,2.45118,0.000743468,0.000743468,0.000743468
70,1170.8,1.57386,1.83187,1.97425,0.42678,0.44514,0.36646,0.17886,1.95885,2.26732,2.48263,0.000736625,0.000736625,0.000736625
71,1187.15,1.61106,1.85126,1.99493,0.4938,0.41569,0.37879,0.19347,1.92707,2.16112,2.45571,0.000729725,0.000729725,0.000729725
72,1203.57,1.56424,1.82671,1.96761,0.43701,0.43123,0.36883,0.18511,1.92135,2.22952,2.43259,0.00072277,0.00072277,0.00072277
73,1220.04,1.58207,1.79418,1.96938,0.49088,0.4196,0.40366,0.21308,1.84103,2.14669,2.37353,0.000715761,0.000715761,0.000715761
74,1236.7,1.58769,1.84789,2.01246,0.44422,0.44843,0.37033,0.17765,1.96784,2.20556,2.48999,0.0007087,0.0007087,0.0007087
75,1253.12,1.60364,1.80707,1.98963,0.47597,0.44369,0.40703,0.20082,1.91965,2.12868,2.42662,0.000701588,0.000701588,0.000701588
76,1269.52,1.57463,1.80042,1.96765,0.45549,0.44,0.3638,0.1785,1.90374,2.23915,2.43103,0.000694428,0.000694428,0.000694428
77,1285.97,1.56854,1.80807,1.9618,0.48009,0.46635,0.39493,0.19846,1.88829,2.15196,2.40239,0.000687222,0.000687222,0.000687222
78,1302.3,1.57004,1.78314,1.9843,0.45309,0.45142,0.38142,0.19239,1.91701,2.19174,2.44871,0.00067997,0.00067997,0.00067997
79,1318.51,1.59926,1.80691,1.99529,0.44905,0.4477,0.3926,0.19173,1.94919,2.19402,2.42243,0.000672675,0.000672675,0.000672675
80,1334.95,1.58859,1.80638,1.97794,0.42644,0.45054,0.41019,0.19527,1.96197,2.13729,2.42663,0.000665339,0.000665339,0.000665339
81,1351.36,1.59759,1.8357,1.98908,0.48218,0.4388,0.39926,0.20176,1.90496,2.13179,2.42838,0.000657963,0.000657963,0.000657963
82,1367.76,1.55364,1.82109,1.9623,0.46759,0.45041,0.38534,0.19673,1.90281,2.14377,2.40799,0.00065055,0.00065055,0.00065055
83,1383.99,1.56827,1.83398,1.98685,0.45343,0.45125,0.37246,0.19013,1.9192,2.17613,2.43809,0.000643101,0.000643101,0.000643101
84,1400.47,1.5898,1.81558,1.98563,0.4838,0.41928,0.37331,0.18202,1.97669,2.22899,2.46987,0.000635617,0.000635617,0.000635617
85,1416.81,1.56125,1.8157,1.97301,0.48148,0.46762,0.41133,0.20475,1.8922,2.14099,2.41679,0.000628101,0.000628101,0.000628101
86,1433.22,1.58607,1.80497,1.97845,0.50725,0.43909,0.4028,0.20542,1.86274,2.12125,2.35134,0.000620555,0.000620555,0.000620555
87,1449.63,1.56361,1.82713,1.96213,0.49436,0.44993,0.38562,0.19685,1.92094,2.15585,2.44345,0.000612981,0.000612981,0.000612981
88,1466.14,1.5346,1.7476,1.95483,0.47274,0.45346,0.39995,0.19963,1.89975,2.15987,2.3951,0.00060538,0.00060538,0.00060538
89,1482.45,1.55503,1.79351,1.94645,0.4449,0.46173,0.38784,0.19778,1.87594,2.13044,2.38137,0.000597754,0.000597754,0.000597754
90,1498.83,1.56534,1.81572,1.96605,0.45291,0.47059,0.3862,0.19516,1.90437,2.16645,2.41342,0.000590105,0.000590105,0.000590105
91,1515.22,1.5502,1.78377,1.93749,0.4931,0.47375,0.41015,0.2067,1.88879,2.11776,2.37714,0.000582435,0.000582435,0.000582435
92,1531.67,1.54106,1.76896,1.95531,0.42646,0.44185,0.3995,0.20019,1.91776,2.13453,2.39377,0.000574746,0.000574746,0.000574746
93,1548.12,1.51643,1.74128,1.93623,0.4952,0.4362,0.39404,0.20101,1.88564,2.10962,2.37488,0.00056704,0.00056704,0.00056704
94,1564.55,1.52828,1.72274,1.92773,0.45283,0.44612,0.38585,0.19369,1.92634,2.11969,2.41476,0.000559318,0.000559318,0.000559318
95,1580.88,1.53969,1.74288,1.93204,0.46415,0.47491,0.39393,0.19638,1.90613,2.10733,2.39531,0.000551584,0.000551584,0.000551584
96,1597.32,1.55662,1.77345,1.96397,0.41778,0.45916,0.37846,0.19286,1.87859,2.12929,2.39068,0.000543837,0.000543837,0.000543837
97,1613.6,1.53163,1.73001,1.93299,0.4509,0.47043,0.41611,0.20563,1.88573,2.15146,2.36006,0.000536081,0.000536081,0.000536081
98,1630.05,1.54264,1.76683,1.95262,0.48279,0.46008,0.41107,0.21062,1.88507,2.10177,2.39435,0.000528318,0.000528318,0.000528318
99,1646.38,1.52482,1.68009,1.9227,0.49445,0.4693,0.41375,0.20495,1.90444,2.09527,2.42161,0.000520548,0.000520548,0.000520548
100,1662.71,1.55712,1.79834,1.93384,0.48057,0.42646,0.40231,0.20356,1.88508,2.11972,2.33562,0.000512775,0.000512775,0.000512775
101,1679.06,1.5421,1.75822,1.95772,0.51118,0.42512,0.3891,0.19959,1.88222,2.13853,2.38865,0.000505,0.000505,0.000505
102,1695.53,1.53489,1.75543,1.94423,0.47034,0.44912,0.39657,0.20032,1.85403,2.08967,2.36159,0.000497225,0.000497225,0.000497225
103,1711.99,1.53355,1.71829,1.93532,0.47384,0.4608,0.40481,0.20604,1.8968,2.07786,2.38011,0.000489452,0.000489452,0.000489452
