epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,80.5085,1.70039,2.24387,1.89902,0.66667,0.30293,0.33928,0.24965,2.21169,2.44556,2.56288,0.00130639,0.00130639,0.00130639
15,84.5988,1.76074,2.24869,1.92414,0.31474,0.33868,0.34038,0.21556,2.17442,2.46816,2.56243,0.00129696,0.00129696,0.00129696
16,88.5616,1.69166,2.20725,1.90045,0.44797,0.37233,0.35801,0.26235,2.04943,2.33498,2.31744,0.00128753,0.00128753,0.00128753
17,92.7748,1.72397,2.18865,1.87342,0.96822,0.30303,0.33118,0.21658,2.05928,2.45001,2.4021,0.0012781,0.0012781,0.0012781
18,97.0357,1.73176,2.21123,1.88235,0.49621,0.34505,0.36176,0.26056,2.00456,2.2614,2.43005,0.00126867,0.00126867,0.00126867
19,101.052,1.62486,2.07776,1.83984,0.22428,0.37952,0.31404,0.13952,2.12603,2.8203,2.40322,0.00125923,0.00125923,0.00125923
20,105.163,1.68715,2.11812,1.84472,0.2801,0.39965,0.35331,0.1806,2.12245,2.446,2.36226,0.0012498,0.0012498,0.0012498
21,109.159,1.68473,2.09763,1.86321,0.86247,0.30202,0.27595,0.1479,2.14546,2.9564,2.37552,0.00124037,0.00124037,0.00124037
22,113.242,1.64531,2.0926,1.85273,0.99586,0.28788,0.38806,0.26339,1.95787,2.23321,2.33631,0.00123094,0.00123094,0.00123094
23,117.367,1.60949,2.01147,1.80087,0.98573,0.28788,0.34588,0.24736,2.11778,2.47246,2.41539,0.00122151,0.00122151,0.00122151
24,121.445,1.7045,2.01329,1.81956,0.39351,0.36797,0.36569,0.25779,2.00543,2.258,2.32098,0.00121208,0.00121208,0.00121208
25,125.564,1.64651,2.00517,1.81526,0.52418,0.3899,0.37904,0.27997,2.02681,2.24751,2.32988,0.00120265,0.00120265,0.00120265
26,129.644,1.59596,1.94116,1.77307,0.73905,0.31259,0.35122,0.26084,1.99735,2.26543,2.25486,0.00119322,0.00119322,0.00119322
27,133.759,1.61641,1.96549,1.77662,0.77681,0.2989,0.39035,0.26346,1.9885,2.38135,2.21573,0.00118378,0.00118378,0.00118378
28,137.913,1.56533,1.89567,1.75278,0.97417,0.28788,0.40172,0.27582,2.01128,2.33886,2.29159,0.00117435,0.00117435,0.00117435
29,142.053,1.59334,1.91338,1.77997,0.95915,0.30303,0.38165,0.25672,2.09536,2.37979,2.35305,0.00116492,0.00116492,0.00116492
30,146.071,1.6291,1.96289,1.79709,0.43631,0.28003,0.34332,0.24201,2.10453,2.5754,2.30453,0.00115549,0.00115549,0.00115549
31,150.165,1.58901,1.95416,1.77619,0.99143,0.30303,0.3545,0.25099,2.01735,2.30721,2.26307,0.00114606,0.00114606,0.00114606
32,154.394,1.5772,1.86104,1.78193,0.39585,0.39132,0.34245,0.24685,2.0826,2.49021,2.36479,0.00113663,0.00113663,0.00113663
33,158.473,1.6376,1.93653,1.80477,0.44262,0.39001,0.36459,0.25341,1.98745,2.22071,2.28994,0.0011272,0.0011272,0.0011272
34,162.623,1.53555,1.8215,1.72953,0.4742,0.40995,0.39251,0.27273,1.93666,2.07735,2.24729,0.00111776,0.00111776,0.00111776
35,167.021,1.53567,1.83353,1.748,0.45146,0.43588,0.39178,0.27395,1.87993,2.02783,2.20543,0.00110833,0.00110833,0.00110833
36,171.11,1.56351,1.8246,1.74592,0.41853,0.4281,0.37545,0.26796,1.89739,2.06447,2.2018,0.0010989,0.0010989,0.0010989
37,175.17,1.55466,1.82247,1.75215,0.97813,0.30303,0.39797,0.2676,1.96862,2.18873,2.22242,0.00108947,0.00108947,0.00108947
38,179.378,1.56354,1.82259,1.74921,0.98737,0.28788,0.39375,0.26095,2.01145,2.14903,2.31782,0.00108004,0.00108004,0.00108004
39,183.516,1.4772,1.73354,1.68111,0.47762,0.37533,0.38074,0.26974,1.93952,2.18099,2.29052,0.00107061,0.00107061,0.00107061
40,187.584,1.47027,1.73305,1.69281,0.4754,0.40999,0.39517,0.26874,2.00674,2.13502,2.2627,0.00106118,0.00106118,0.00106118
41,191.652,1.51303,1.73396,1.71642,0.40608,0.40547,0.37179,0.26441,1.9362,2.09641,2.26066,0.00105174,0.00105174,0.00105174
42,195.794,1.51499,1.7664,1.70227,0.3917,0.47154,0.35635,0.26341,1.98382,2.34855,2.26492,0.00104231,0.00104231,0.00104231
43,199.892,1.47679,1.73225,1.6916,0.37581,0.41975,0.35462,0.26711,2.01589,2.13541,2.39051,0.00103288,0.00103288,0.00103288
44,203.913,1.51225,1.6719,1.68883,0.4673,0.37648,0.37604,0.26472,2.09603,2.19516,2.30563,0.00102345,0.00102345,0.00102345
45,207.976,1.54391,1.75113,1.73496,0.51727,0.37872,0.39169,0.27165,1.97172,2.10164,2.27038,0.00101402,0.00101402,0.00101402
46,212.156,1.48177,1.69678,1.70649,0.48175,0.4588,0.42578,0.27967,1.96873,2.04004,2.24288,0.00100459,0.00100459,0.00100459
47,216.217,1.48336,1.68103,1.69826,0.99061,0.30303,0.35798,0.26173,1.94548,2.21513,2.25186,0.000995156,0.000995156,0.000995156
48,220.297,1.47614,1.6517,1.71432,0.99593,0.30303,0.37354,0.26014,2.04051,2.25895,2.32038,0.000985724,0.000985724,0.000985724
49,224.566,1.46551,1.62399,1.67601,0.99096,0.30303,0.38165,0.26809,1.95984,2.21105,2.22342,0.000976293,0.000976293,0.000976293
50,228.841,1.47184,1.6716,1.67801,0.39483,0.46276,0.40168,0.27363,1.97051,2.02447,2.22956,0.000966861,0.000966861,0.000966861
51,233.054,1.48473,1.70082,1.70179,0.43444,0.43439,0.37823,0.27171,1.91345,2.04952,2.25593,0.00095743,0.00095743,0.00095743
52,237.21,1.46189,1.64909,1.68921,0.43481,0.40702,0.35728,0.25356,2.0046,2.3059,2.28252,0.000947999,0.000947999,0.000947999
53,241.348,1.45255,1.6086,1.66224,0.40915,0.46715,0.36588,0.25861,1.99852,2.13861,2.30359,0.000938567,0.000938567,0.000938567
54,245.359,1.49329,1.6393,1.71532,0.48708,0.39782,0.39216,0.26737,1.97213,2.07857,2.24689,0.000929136,0.000929136,0.000929136
55,249.448,1.47626,1.62601,1.68187,0.45844,0.4564,0.41034,0.28496,1.98975,2.06745,2.27422,0.000919704,0.000919704,0.000919704
56,253.633,1.45024,1.55105,1.65075,0.35229,0.41975,0.36506,0.25735,1.98735,2.09415,2.28214,0.000910273,0.000910273,0.000910273
57,257.633,1.39041,1.54941,1.62458,0.53722,0.45003,0.43082,0.28615,1.92533,1.96397,2.24503,0.000900842,0.000900842,0.000900842
58,261.789,1.46395,1.61623,1.66004,0.516,0.4509,0.42976,0.29145,2.03686,2.13555,2.31239,0.00089141,0.00089141,0.00089141
59,265.967,1.42629,1.53484,1.65694,0.42641,0.43171,0.35859,0.25526,2.05915,2.13758,2.32452,0.000881979,0.000881979,0.000881979
60,270.063,1.43196,1.57728,1.64093,0.40543,0.4837,0.38137,0.25715,2.08434,2.1807,2.30904,0.000872547,0.000872547,0.000872547
61,274.088,1.40657,1.53664,1.66533,0.459,0.45244,0.4121,0.27506,2.07527,2.08234,2.36087,0.000863116,0.000863116,0.000863116
62,278.208,1.4003,1.47405,1.61404,0.4225,0.44267,0.38054,0.26706,2.05533,2.17731,2.3605,0.000853685,0.000853685,0.000853685
63,282.338,1.39964,1.50821,1.61333,0.44475,0.43051,0.37465,0.26436,1.98567,2.11453,2.30959,0.000844253,0.000844253,0.000844253
64,286.476,1.43438,1.55316,1.64004,0.39755,0.48482,0.38076,0.26532,1.97611,1.98023,2.26425,0.000834822,0.000834822,0.000834822
65,290.56,1.37332,1.50222,1.63221,0.46643,0.47394,0.39889,0.27325,1.97398,1.97198,2.30013,0.00082539,0.00082539,0.00082539
66,294.913,1.37901,1.48315,1.62397,0.41326,0.42873,0.39773,0.26986,1.99707,2.1097,2.31414,0.000815959,0.000815959,0.000815959
67,298.978,1.40761,1.4739,1.62658,0.43624,0.42173,0.36282,0.25402,1.99592,2.29071,2.36298,0.000806528,0.000806528,0.000806528
68,303.097,1.31958,1.38196,1.56494,0.46359,0.43051,0.38875,0.27353,2.00082,2.21409,2.28914,0.000797096,0.000797096,0.000797096
69,307.17,1.37974,1.43181,1.57756,0.47594,0.47904,0.39764,0.27308,2.04316,2.25366,2.29097,0.000787665,0.000787665,0.000787665
70,311.186,1.37982,1.42011,1.57351,0.50576,0.41735,0.41231,0.28263,2.01966,2.14433,2.26687,0.000778233,0.000778233,0.000778233
71,315.375,1.30715,1.38209,1.54162,0.41633,0.42853,0.37078,0.26935,2.0033,2.11493,2.29556,0.000768802,0.000768802,0.000768802
72,319.418,1.35792,1.39629,1.55345,0.41576,0.50761,0.3975,0.27961,2.02661,2.06893,2.30862,0.000759371,0.000759371,0.000759371
73,323.563,1.37121,1.40885,1.57661,0.35951,0.45201,0.37471,0.27055,2.08735,2.20342,2.37747,0.000749939,0.000749939,0.000749939
74,327.575,1.38784,1.45286,1.59776,0.26274,0.51497,0.42231,0.28022,1.98925,2.23584,2.31915,0.000740508,0.000740508,0.000740508
75,331.675,1.42458,1.44494,1.62028,0.44925,0.46517,0.40433,0.27623,2.02525,2.07103,2.33306,0.000731076,0.000731076,0.000731076
76,335.874,1.29559,1.34544,1.52649,0.50565,0.46319,0.41177,0.27398,2.09552,2.07199,2.38471,0.000721645,0.000721645,0.000721645
77,339.873,1.31888,1.31871,1.53179,0.4111,0.42513,0.40839,0.27983,2.02915,2.2047,2.28825,0.000712214,0.000712214,0.000712214
78,343.889,1.28058,1.31153,1.52909,0.67735,0.40065,0.4186,0.278,2.01958,2.17342,2.33952,0.000702782,0.000702782,0.000702782
79,347.98,1.27338,1.32901,1.52299,0.47097,0.40943,0.37931,0.2669,2.07608,2.10154,2.41917,0.000693351,0.000693351,0.000693351
80,352.07,1.28417,1.28468,1.51623,0.4646,0.4339,0.38031,0.26465,2.09117,2.08571,2.45354,0.000683919,0.000683919,0.000683919
81,356.386,1.31177,1.34728,1.54554,0.45815,0.44225,0.43503,0.27666,2.06388,2.02741,2.43151,0.000674488,0.000674488,0.000674488
82,360.458,1.3077,1.3068,1.5464,0.42035,0.43357,0.38788,0.26764,2.01029,2.16516,2.40158,0.000665057,0.000665057,0.000665057
83,364.6,1.30036,1.31929,1.53659,0.51646,0.41339,0.40513,0.27068,2.07229,2.03988,2.41135,0.000655625,0.000655625,0.000655625
84,368.703,1.27536,1.26886,1.49141,0.45671,0.47691,0.39539,0.26466,2.06922,2.00897,2.38677,0.000646194,0.000646194,0.000646194
85,372.793,1.28706,1.32774,1.52604,0.41515,0.46276,0.39951,0.26427,2.0484,2.0424,2.39396,0.000636762,0.000636762,0.000636762
86,376.974,1.25022,1.25629,1.51648,0.34542,0.44564,0.43587,0.28275,1.9715,2.14479,2.35493,0.000627331,0.000627331,0.000627331
87,381.046,1.24383,1.23842,1.49707,0.49573,0.46156,0.41501,0.27506,2.00435,1.99836,2.33339,0.0006179,0.0006179,0.0006179
88,385.127,1.29339,1.24305,1.51679,0.45973,0.4968,0.42121,0.27641,2.03333,1.997,2.29809,0.000608468,0.000608468,0.000608468
89,389.261,1.23574,1.21488,1.49881,0.43111,0.46757,0.39221,0.27004,2.0661,2.08501,2.34171,0.000599037,0.000599037,0.000599037
90,393.43,1.25955,1.25309,1.51582,0.45155,0.39825,0.38011,0.26737,2.06547,2.10806,2.36722,0.000589605,0.000589605,0.000589605
91,397.481,1.21755,1.19878,1.47667,0.46312,0.43489,0.40621,0.27715,2.08567,2.12739,2.35801,0.000580174,0.000580174,0.000580174
92,401.584,1.19691,1.16714,1.46801,0.51738,0.45442,0.41318,0.26679,2.12627,2.06226,2.40524,0.000570743,0.000570743,0.000570743
93,405.666,1.28262,1.25191,1.51244,0.475,0.49785,0.4211,0.2795,2.0683,2.05523,2.35898,0.000561311,0.000561311,0.000561311
94,409.729,1.1902,1.17732,1.47362,0.45227,0.44904,0.40682,0.26973,2.06297,2.19171,2.39045,0.00055188,0.00055188,0.00055188
95,413.752,1.18248,1.14862,1.44658,0.45161,0.43291,0.36334,0.25595,2.13199,2.24561,2.45501,0.000542448,0.000542448,0.000542448
96,418.124,1.19012,1.15784,1.48065,0.44496,0.47592,0.39391,0.25997,2.08367,2.17595,2.41805,0.000533017,0.000533017,0.000533017
97,422.168,1.25373,1.19388,1.48171,0.45455,0.49049,0.41219,0.27407,2.08463,2.07613,2.37678,0.000523586,0.000523586,0.000523586
98,426.287,1.22845,1.15956,1.48397,0.43469,0.54624,0.43417,0.26599,2.10541,2.13394,2.36665,0.000514154,0.000514154,0.000514154
99,430.354,1.17427,1.14013,1.44448,0.45233,0.46715,0.42075,0.27921,2.04957,2.05785,2.34438,0.000504723,0.000504723,0.000504723
100,434.411,1.1823,1.14594,1.43249,0.55775,0.48568,0.45815,0.29002,2.05361,2.03962,2.33672,0.000495291,0.000495291,0.000495291
101,438.57,1.17805,1.11834,1.43446,0.47928,0.47592,0.42912,0.28362,2.07391,2.18829,2.36088,0.00048586,0.00048586,0.00048586
102,442.75,1.21268,1.14704,1.45904,0.49587,0.40561,0.40126,0.27231,2.13493,2.26346,2.4365,0.000476429,0.000476429,0.000476429
103,446.767,1.15587,1.09416,1.43779,0.48755,0.41987,0.40856,0.2733,2.1308,2.21443,2.476,0.000466997,0.000466997,0.000466997
104,450.938,1.15967,1.10633,1.43218,0.51015,0.41975,0.40804,0.27218,2.13007,2.31844,2.45181,0.000457566,0.000457566,0.000457566
105,455.13,1.14411,1.06123,1.40074,0.4967,0.44776,0.42474,0.27416,2.08834,2.12707,2.3914,0.000448134,0.000448134,0.000448134
106,459.263,1.1384,1.07085,1.40024,0.42321,0.47615,0.40405,0.26696,2.0674,2.08025,2.37707,0.000438703,0.000438703,0.000438703
107,463.361,1.1863,1.10296,1.43294,0.45926,0.44743,0.40469,0.27247,2.01458,2.055,2.40561,0.000429272,0.000429272,0.000429272
108,467.476,1.14708,1.04176,1.40878,0.46985,0.4374,0.42787,0.2759,2.0496,2.05543,2.41846,0.00041984,0.00041984,0.00041984
109,471.551,1.08613,0.98604,1.368,0.51823,0.41339,0.41794,0.26812,2.09238,2.16959,2.44757,0.000410409,0.000410409,0.000410409
110,475.582,1.11284,1.01639,1.41821,0.51013,0.45343,0.42919,0.27812,2.10367,2.10116,2.41355,0.000400977,0.000400977,0.000400977
111,479.611,1.10505,1.00764,1.37882,0.50115,0.46857,0.43405,0.28155,2.07267,1.99222,2.36689,0.000391546,0.000391546,0.000391546
112,483.988,1.11366,1.00335,1.37366,0.50676,0.47833,0.42883,0.27602,2.09137,2.00444,2.41156,0.000382115,0.000382115,0.000382115
113,488.092,1.12443,1.05215,1.40973,0.53479,0.44099,0.42591,0.2825,2.16552,2.10637,2.49482,0.000372683,0.000372683,0.000372683
114,492.112,1.09346,1.01368,1.36734,0.49216,0.4588,0.41893,0.27339,2.16441,2.09466,2.47481,0.000363252,0.000363252,0.000363252
115,496.196,1.12137,1.00938,1.37836,0.47447,0.46616,0.41797,0.27158,2.14564,2.15687,2.46494,0.00035382,0.00035382,0.00035382
116,500.397,1.11959,1.00061,1.37313,0.45525,0.50818,0.41827,0.26902,2.12686,2.15723,2.43068,0.000344389,0.000344389,0.000344389
117,504.546,1.08715,0.99828,1.37815,0.43875,0.48303,0.40378,0.25948,2.16694,2.23537,2.47246,0.000334958,0.000334958,0.000334958
118,508.583,1.12253,1.01629,1.37194,0.4452,0.44443,0.38208,0.25549,2.14036,2.28172,2.46476,0.000325526,0.000325526,0.000325526
119,512.746,1.0862,0.98814,1.36699,0.44344,0.46177,0.37343,0.25382,2.12046,2.21342,2.48722,0.000316095,0.000316095,0.000316095
120,516.772,1.06818,0.95799,1.34042,0.42534,0.47339,0.38306,0.25509,2.17194,2.17957,2.53514,0.000306663,0.000306663,0.000306663
121,520.904,1.04131,0.923,1.33387,0.48278,0.44904,0.39373,0.27068,2.14658,2.19231,2.52318,0.000297232,0.000297232,0.000297232
122,524.851,1.09644,0.98641,1.36654,0.49194,0.44664,0.41488,0.27587,2.12487,2.14462,2.48589,0.000287801,0.000287801,0.000287801
123,528.856,1.07552,0.93222,1.34139,0.51388,0.46913,0.43758,0.27291,2.11851,2.17556,2.48251,0.000278369,0.000278369,0.000278369
124,532.898,1.05037,0.94199,1.34527,0.48737,0.47154,0.41872,0.26515,2.13587,2.15528,2.48585,0.000268938,0.000268938,0.000268938
125,537.029,1.05022,0.93645,1.32403,0.48969,0.46616,0.41193,0.26897,2.12972,2.15599,2.48567,0.000259506,0.000259506,0.000259506
126,541.061,1.09534,0.95549,1.35243,0.44803,0.47691,0.41669,0.26783,2.14773,2.12701,2.48331,0.000250075,0.000250075,0.000250075
127,545.402,1.08468,0.95434,1.34956,0.45962,0.47253,0.42298,0.267,2.14567,2.08863,2.45564,0.000240644,0.000240644,0.000240644
128,549.493,1.06261,0.94379,1.34904,0.49546,0.43588,0.41632,0.26778,2.15523,2.13457,2.45447,0.000231212,0.000231212,0.000231212
129,553.634,1.01636,0.89795,1.31116,0.46017,0.45201,0.42379,0.27299,2.15694,2.20581,2.44476,0.000221781,0.000221781,0.000221781
130,557.713,1.01781,0.9143,1.30963,0.43402,0.50478,0.42094,0.26857,2.15744,2.2807,2.46468,0.000212349,0.000212349,0.000212349
131,561.717,1.01719,0.90309,1.30886,0.45999,0.47988,0.42706,0.27713,2.13958,2.28644,2.47913,0.000202918,0.000202918,0.000202918
132,565.83,1.01869,0.89446,1.29644,0.47346,0.49842,0.43701,0.27857,2.12268,2.24693,2.51309,0.000193487,0.000193487,0.000193487
133,569.927,0.99045,0.88825,1.2969,0.46447,0.48031,0.43593,0.2771,2.134,2.19025,2.51061,0.000184055,0.000184055,0.000184055
134,574.049,1.0332,0.9153,1.31587,0.48689,0.49007,0.43163,0.27639,2.17722,2.24719,2.51403,0.000174624,0.000174624,0.000174624
135,578.108,1.01503,0.89146,1.31526,0.49281,0.4813,0.42971,0.27259,2.16778,2.24354,2.47773,0.000165192,0.000165192,0.000165192
136,582.198,1.01242,0.91135,1.32692,0.461,0.50917,0.4202,0.27171,2.16112,2.30237,2.48426,0.000155761,0.000155761,0.000155761
137,586.255,0.97308,0.83974,1.29078,0.48997,0.48229,0.41898,0.26869,2.15255,2.27112,2.49411,0.00014633,0.00014633,0.00014633
138,590.354,0.96953,0.8474,1.28315,0.48537,0.47154,0.43625,0.27252,2.15157,2.2273,2.4913,0.000136898,0.000136898,0.000136898
139,594.455,1.00238,0.85695,1.3029,0.50664,0.46762,0.44885,0.27521,2.15083,2.20693,2.50637,0.000127467,0.000127467,0.000127467
140,598.463,1.00939,0.87163,1.31662,0.46408,0.48328,0.43682,0.26592,2.16516,2.24385,2.50844,0.000118035,0.000118035,0.000118035
141,604.636,1.13401,1.15999,1.44662,0.48454,0.46531,0.44053,0.26494,2.18923,2.24274,2.53094,0.000108604,0.000108604,0.000108604
142,609.147,1.00097,0.91701,1.31995,0.46401,0.47352,0.4149,0.272,2.14945,2.2703,2.5165,9.91726e-05,9.91726e-05,9.91726e-05
143,613.209,1.01855,0.91181,1.38274,0.47231,0.46622,0.41877,0.27334,2.11736,2.23622,2.50447,8.97412e-05,8.97412e-05,8.97412e-05
144,617.269,0.98537,0.86751,1.32578,0.47976,0.45574,0.42227,0.27796,2.13227,2.22555,2.52316,8.03098e-05,8.03098e-05,8.03098e-05
145,621.279,0.95664,0.82641,1.29381,0.45916,0.48229,0.42254,0.27735,2.15484,2.22764,2.54539,7.08784e-05,7.08784e-05,7.08784e-05
146,625.319,0.94345,0.79979,1.29136,0.50112,0.46177,0.42985,0.27798,2.17222,2.25201,2.53942,6.1447e-05,6.1447e-05,6.1447e-05
147,629.286,0.96056,0.85015,1.33766,0.50538,0.4779,0.43314,0.27827,2.17502,2.26058,2.53718,5.20156e-05,5.20156e-05,5.20156e-05
148,633.359,0.94638,0.81422,1.30714,0.45835,0.47118,0.42955,0.27524,2.16739,2.25296,2.53679,4.25842e-05,4.25842e-05,4.25842e-05
149,637.329,0.93125,0.80052,1.29098,0.49899,0.46715,0.43299,0.28016,2.1709,2.26971,2.54008,3.31528e-05,3.31528e-05,3.31528e-05
150,641.262,0.91562,0.76374,1.28197,0.51139,0.4564,0.43118,0.27451,2.15791,2.24782,2.52891,2.37214e-05,2.37214e-05,2.37214e-05
