epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1350.33,1.41825,1e-05,2.03218,0.65028,0.26116,0.26973,0.15659,1.71509,1e-05,2.4608,0.000900844,0.000900844,0.000900844
43,1381.75,1.40001,1e-05,2.02477,0.68761,0.25352,0.27869,0.16262,1.64978,1e-05,2.40974,0.000896127,0.000896127,0.000896127
44,1413.09,1.39826,1e-05,2.04889,0.38325,0.33531,0.28613,0.16807,1.68161,1e-05,2.44557,0.000891313,0.000891313,0.000891313
45,1444.38,1.41502,1e-05,2.02445,0.40979,0.2832,0.27116,0.15759,1.64935,1e-05,2.4019,0.000886404,0.000886404,0.000886404
46,1475.67,1.37127,1e-05,2.00164,0.34191,0.26796,0.25089,0.15417,1.67635,1e-05,2.42732,0.000881401,0.000881401,0.000881401
47,1507.22,1.37196,1e-05,2.00578,0.41913,0.28834,0.27605,0.16188,1.67045,1e-05,2.41594,0.000876305,0.000876305,0.000876305
48,1538.69,1.39097,1e-05,2.03994,0.38102,0.34159,0.28154,0.16359,1.66324,1e-05,2.43728,0.000871117,0.000871117,0.000871117
49,1569.96,1.39576,1e-05,1.9961,0.3814,0.32028,0.28099,0.16232,1.65963,1e-05,2.43924,0.000865839,0.000865839,0.000865839
50,1601.58,1.38103,1e-05,2.006,0.39713,0.28966,0.25003,0.1475,1.7039,1e-05,2.47414,0.000860473,0.000860473,0.000860473
51,1633.23,1.37255,1e-05,2.01206,0.33151,0.31942,0.26716,0.15203,1.63074,1e-05,2.39439,0.000855018,0.000855018,0.000855018
52,1664.14,1.36113,1e-05,1.99532,0.40957,0.29495,0.26278,0.14975,1.65513,1e-05,2.40824,0.000849477,0.000849477,0.000849477
53,1695.2,1.34795,1e-05,1.99354,0.43222,0.31864,0.27517,0.1522,1.6822,1e-05,2.42791,0.000843851,0.000843851,0.000843851
54,1726.43,1.34872,1e-05,1.98405,0.42675,0.30544,0.26746,0.15573,1.65564,1e-05,2.41661,0.000838141,0.000838141,0.000838141
55,1757.77,1.36287,1e-05,2.00764,0.39073,0.33758,0.28765,0.16923,1.65428,1e-05,2.38532,0.000832349,0.000832349,0.000832349
56,1788.91,1.37841,1e-05,1.99392,0.51393,0.30071,0.28501,0.16333,1.66236,1e-05,2.41275,0.000826477,0.000826477,0.000826477
57,1820.12,1.37273,1e-05,1.99704,0.34565,0.36267,0.29947,0.16749,1.63096,1e-05,2.38692,0.000820525,0.000820525,0.000820525
58,1851.61,1.34328,1e-05,1.97409,0.39172,0.33328,0.28167,0.16265,1.64685,1e-05,2.38656,0.000814495,0.000814495,0.000814495
59,1882.82,1.34766,1e-05,1.98052,0.40582,0.32507,0.2809,0.16736,1.61983,1e-05,2.38553,0.000808389,0.000808389,0.000808389
60,1914.46,1.32062,1e-05,1.95943,0.37503,0.35671,0.28542,0.1617,1.62295,1e-05,2.3658,0.000802208,0.000802208,0.000802208
61,1945.78,1.32361,1e-05,1.95354,0.44229,0.33522,0.3151,0.18182,1.61494,1e-05,2.37605,0.000795954,0.000795954,0.000795954
62,1976.96,1.33513,1e-05,1.98166,0.3554,0.3462,0.27691,0.15906,1.63833,1e-05,2.39459,0.000789628,0.000789628,0.000789628
63,2007.93,1.29568,1e-05,1.93772,0.42116,0.33313,0.29254,0.15751,1.6625,1e-05,2.42998,0.000783231,0.000783231,0.000783231
64,2039.13,1.32904,1e-05,1.97145,0.33533,0.32602,0.27134,0.1574,1.62176,1e-05,2.39723,0.000776766,0.000776766,0.000776766
65,2070.13,1.29919,1e-05,1.95413,0.38109,0.36249,0.28056,0.16457,1.64122,1e-05,2.38849,0.000770234,0.000770234,0.000770234
66,2101.27,1.30213,1e-05,1.96061,0.53638,0.30251,0.30822,0.17026,1.62196,1e-05,2.37511,0.000763637,0.000763637,0.000763637
67,2132.36,1.31899,1e-05,1.9674,0.38793,0.33207,0.27681,0.16042,1.63063,1e-05,2.38049,0.000756976,0.000756976,0.000756976
68,2163.61,1.31356,1e-05,1.95907,0.43381,0.33748,0.30064,0.16646,1.62549,1e-05,2.3921,0.000750252,0.000750252,0.000750252
69,2195.05,1.30106,1e-05,1.95391,0.41096,0.32758,0.29948,0.16675,1.64535,1e-05,2.41852,0.000743468,0.000743468,0.000743468
70,2226.46,1.27878,1e-05,1.91709,0.40004,0.32579,0.30778,0.17104,1.63582,1e-05,2.38865,0.000736625,0.000736625,0.000736625
71,2257.77,1.32562,1e-05,1.96176,0.3385,0.29372,0.24265,0.1457,1.70697,1e-05,2.45978,0.000729725,0.000729725,0.000729725
72,2288.65,1.27575,1e-05,1.92253,0.36778,0.33852,0.29421,0.16614,1.61915,1e-05,2.37651,0.00072277,0.00072277,0.00072277
73,2320.04,1.27872,1e-05,1.90936,0.39479,0.33563,0.29483,0.17417,1.5929,1e-05,2.35381,0.000715761,0.000715761,0.000715761
74,2351.25,1.29142,1e-05,1.94578,0.42503,0.33104,0.28307,0.15618,1.63928,1e-05,2.42573,0.0007087,0.0007087,0.0007087
75,2382.2,1.29217,1e-05,1.94241,0.40384,0.34037,0.29164,0.15774,1.65627,1e-05,2.401,0.000701588,0.000701588,0.000701588
76,2413.04,1.26876,1e-05,1.91503,0.38482,0.32449,0.29372,0.15764,1.57757,1e-05,2.34079,0.000694428,0.000694428,0.000694428
77,2443.79,1.27662,1e-05,1.90885,0.4298,0.30921,0.29131,0.16117,1.59923,1e-05,2.35163,0.000687222,0.000687222,0.000687222
78,2475.04,1.28652,1e-05,1.93992,0.36517,0.34125,0.28349,0.1596,1.62504,1e-05,2.38265,0.00067997,0.00067997,0.00067997
79,2506.03,1.29566,1e-05,1.9228,0.34249,0.3196,0.28307,0.15698,1.61836,1e-05,2.37408,0.000672675,0.000672675,0.000672675
80,2537.29,1.29839,1e-05,1.93854,0.40842,0.34323,0.29762,0.16092,1.59608,1e-05,2.33096,0.000665339,0.000665339,0.000665339
81,2568.51,1.29017,1e-05,1.92662,0.45653,0.31489,0.287,0.16399,1.59956,1e-05,2.33037,0.000657963,0.000657963,0.000657963
82,2599.6,1.27853,1e-05,1.92046,0.43535,0.30902,0.28501,0.15773,1.62545,1e-05,2.37897,0.00065055,0.00065055,0.00065055
83,2630.56,1.26824,1e-05,1.91138,0.36894,0.31998,0.29449,0.16595,1.61094,1e-05,2.36724,0.000643101,0.000643101,0.000643101
84,2661.77,1.28123,1e-05,1.91655,0.44259,0.31683,0.30153,0.17176,1.61413,1e-05,2.37379,0.000635617,0.000635617,0.000635617
85,2692.83,1.25951,1e-05,1.90004,0.41951,0.27905,0.30524,0.16831,1.58196,1e-05,2.34309,0.000628101,0.000628101,0.000628101
86,2724.04,1.27416,1e-05,1.90105,0.33499,0.33938,0.29652,0.16807,1.59079,1e-05,2.34034,0.000620555,0.000620555,0.000620555
87,2755.24,1.27445,1e-05,1.89062,0.37184,0.36405,0.29343,0.16873,1.57287,1e-05,2.33527,0.000612981,0.000612981,0.000612981
88,2786.72,1.24755,1e-05,1.87922,0.3632,0.30586,0.26385,0.14919,1.58811,1e-05,2.36888,0.00060538,0.00060538,0.00060538
89,2818,1.24334,1e-05,1.89502,0.44377,0.33672,0.30664,0.1769,1.5579,1e-05,2.31618,0.000597754,0.000597754,0.000597754
90,2849.92,1.25518,1e-05,1.88878,0.4403,0.32987,0.29727,0.1578,1.61,1e-05,2.3761,0.000590105,0.000590105,0.000590105
91,2881.91,1.24619,1e-05,1.88672,0.41543,0.3538,0.31971,0.17989,1.57325,1e-05,2.33824,0.000582435,0.000582435,0.000582435
