epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,946.023,1.6034,1.84792,1.96504,0.48821,0.36367,0.34092,0.17771,1.8693,2.19144,2.34934,0.000808389,0.000808389,0.000808389
60,961.73,1.58119,1.81009,1.94634,0.41934,0.43236,0.37163,0.18845,1.88701,2.16993,2.37373,0.000802208,0.000802208,0.000802208
61,977.43,1.59253,1.82625,1.97145,0.50902,0.39894,0.36985,0.18277,1.9176,2.1588,2.42672,0.000795954,0.000795954,0.000795954
62,993.077,1.61407,1.83657,1.97791,0.44244,0.43506,0.38101,0.18862,1.91249,2.19509,2.36964,0.000789628,0.000789628,0.000789628
63,1008.74,1.55915,1.78398,1.94179,0.49892,0.41251,0.36895,0.18585,1.93985,2.16581,2.46009,0.000783231,0.000783231,0.000783231
64,1024.38,1.60624,1.81968,1.96392,0.49176,0.41316,0.36906,0.18785,1.90473,2.14218,2.41405,0.000776766,0.000776766,0.000776766
65,1040.17,1.58436,1.83485,1.96331,0.45193,0.41015,0.36219,0.19048,1.89586,2.17417,2.35879,0.000770234,0.000770234,0.000770234
66,1055.8,1.59638,1.81597,1.96001,0.43928,0.40458,0.36613,0.1908,1.92437,2.2004,2.40014,0.000763637,0.000763637,0.000763637
67,1071.49,1.58295,1.8075,1.96317,0.47392,0.41586,0.35275,0.18429,1.88177,2.1247,2.32036,0.000756976,0.000756976,0.000756976
68,1087.1,1.60896,1.80189,1.96888,0.48707,0.418,0.40264,0.20758,1.90194,2.1456,2.39253,0.000750252,0.000750252,0.000750252
69,1102.69,1.58295,1.80881,1.96455,0.50767,0.43214,0.39787,0.20296,1.88645,2.13977,2.38452,0.000743468,0.000743468,0.000743468
70,1118.49,1.56446,1.79502,1.93251,0.48911,0.4378,0.39726,0.19319,1.92409,2.12171,2.38017,0.000736625,0.000736625,0.000736625
71,1134.21,1.60579,1.81404,1.9445,0.50728,0.42332,0.39087,0.19704,1.9183,2.13873,2.39492,0.000729725,0.000729725,0.000729725
72,1149.88,1.56182,1.79766,1.92358,0.46516,0.41672,0.40348,0.20711,1.96575,2.17324,2.43811,0.00072277,0.00072277,0.00072277
73,1165.48,1.57469,1.7849,1.93868,0.53832,0.4102,0.38111,0.19437,1.89322,2.14155,2.40788,0.000715761,0.000715761,0.000715761
74,1181.17,1.58403,1.81743,1.96065,0.4827,0.45562,0.39412,0.19526,1.92792,2.18125,2.41911,0.0007087,0.0007087,0.0007087
75,1196.9,1.5844,1.79084,1.94103,0.51543,0.43081,0.38411,0.19421,1.93468,2.14704,2.37851,0.000701588,0.000701588,0.000701588
76,1212.47,1.55936,1.77078,1.91557,0.40825,0.42937,0.36547,0.18866,1.892,2.16599,2.38095,0.000694428,0.000694428,0.000694428
77,1228.03,1.54417,1.76516,1.89998,0.47011,0.46798,0.4002,0.20281,1.85424,2.11215,2.33767,0.000687222,0.000687222,0.000687222
78,1243.72,1.55972,1.75768,1.9318,0.48215,0.39981,0.38437,0.19821,1.91339,2.14622,2.41958,0.00067997,0.00067997,0.00067997
79,1259.42,1.57896,1.76955,1.93423,0.44499,0.4429,0.3891,0.188,1.95802,2.21518,2.45244,0.000672675,0.000672675,0.000672675
